,Patient_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,C3L.00263,-0.11443111182493632,-0.08449786945033536,0.22269025970721518,0.06158141568072048,0.355911536128239,0.1977928362034563,0.27320804197628207,0.45233603112877807,0.29000734036012854,0.08405228186659112,-0.22574576090546825,-0.17906615917116006,0.010706825019016477,-0.1279775440721919,0.2393877297337269,-0.13469957518789524,0.42388352114818584,0.2055113078354277,-0.11751120355014498,0.39453382916492613,-0.07739249965716757,-0.10772827170721112,-0.20477307473580045,0.3664844569127411
11,C3L.00263.N,-1.9097084766990724,-1.5935719091768337,-1.1130038956758415,-0.8647812348909973,-1.4420888347805954,-1.0710232026452615,-0.5364939887396486,-2.1377851575210207,-0.9707333193915025,-1.5008434039948377,-0.7397440128469654,-2.4823553978399477,-0.7020385839312215,-1.2787925904924382,-1.6994332686421054,-0.8448814104782203,-1.1166471380942884,-0.8114451232777145,-0.792511833924868,-0.995686038783802,-1.2806082338437996,-1.7840296036358787,-0.384541267853537,-1.4292737009483485
12,C3N.01410,0.31783972214292083,-0.732011564409466,-0.9400110799227778,-0.41071082894747646,-0.1633507520818339,-0.9029252602615867,0.4145856281916509,-0.8604473790301783,-0.32197084296432665,-0.3945157748124426,-1.8512019351109035,0.7168861644776416,-0.6733968957502895,-0.8381584500546664,0.18766092690037528,-1.6659304028840245,-0.39129244388355877,-0.8309553616154802,-1.393213488456629,-0.37811601814106843,-0.05575444297830242,-0.2370970807901973,-1.206623379138627,0.17246210250222646
13,C3N.01410.N,-2.0396864443317617,-1.8846753710794402,-0.7940115220344509,-1.5947154387516667,-1.5698554384934758,-1.4573848955720665,-0.9337299818701605,-1.3511326420612648,-1.1874758322631913,-1.8114116416194086,-0.760832568211304,-2.3579773093334824,-0.8736728353764066,-1.6141467661074105,-1.8201070758362579,-1.5114864435992628,-1.1022382303654588,-0.9698810593415764,-0.876136952501289,-1.1026225289745921,-1.2374549589925594,-1.7614514507300083,-0.29894864855628683,-1.45032430703992
14,C3N.00578,0.9021185831132592,0.6496097811174805,0.12431122277471358,1.1293329609110296,0.35856402864469133,0.14636425531085998,0.9678304294049348,0.44595204228154894,0.5398827294780807,0.5281139902812325,-0.5029980484764046,0.9870892291641967,0.619274678121836,0.4058752284184451,0.4204500374283644,-0.25196803893763003,0.5412007074902403,0.21332583038566397,-0.281653962437893,0.45895482920084474,1.1110668226392815,0.7247492371097616,-0.09367089394146923,0.7366247288658185
15,C3N.00578.N,-1.0199477813730502,-0.7963257605391407,0.49585326929005447,-0.2914087618253943,-0.3354677458956625,-0.2652621345575875,-0.0949031781669187,-0.29392459307956986,-0.1524841544976387,-0.5824055087725838,0.8628998053337619,-1.3487551132051807,-0.25384184307846963,-0.5773043044883697,-0.6340465370243947,-0.2981092478386858,-0.07448443320919859,0.2384757850071477,0.5962790775720747,-0.048139823100614994,-0.48872888015435006,-0.8896239479526161,0.44342691244567156,-0.41286411625784764
16,C3N.02587,0.35788666521702783,0.6272109101581178,0.10048442185334598,-0.13175922422258002,0.4179039684588325,0.5131698638800065,-0.8857662651048941,0.7220511212033602,0.4740387929091046,0.5151406370582179,-0.7637631423382084,-0.013151894216610314,0.5892648770083523,0.690277461812309,0.4289260283241935,0.3580877905192286,0.2598209394918408,0.23157112393401932,-0.18833908417932316,0.4336027431112787,0.6386433621747013,-0.3509653651316168,-0.09285831756550703,0.3719359071849887
17,C3N.02587.N,-1.217816490804846,-0.8666986321105064,-0.17420016759903947,-1.3632846645510035,-0.4831783429550803,-0.13542022999275974,-0.09690886630559084,-1.3893452642879625,-0.2963298922070172,-0.5556062701514259,0.8182407641361746,-1.8121776509804168,-0.5796982822756149,-0.4638100670832933,-0.815011368748379,0.2963255202907451,-0.3901087635276942,0.08681042600542593,0.611183523669643,-0.29776700309952425,-0.9067667520632036,-1.8618014331029098,-0.08564935068321235,-0.7978219061460964
18,C3L.00893,-0.018519843029022657,0.4578979640433009,0.11241317070760441,0.5227782107849693,0.3385907610410931,0.5772278012081089,0.27884043761882105,0.23428742978663544,0.289417178876954,0.43117191023204277,-0.0724214269309402,-0.662472195272068,0.1581119316207299,0.8765409271205594,0.16706321082521564,0.7774700075030115,0.1299371198897915,0.28489384126519257,0.24412365633656655,0.22391895600963221,0.12645011839292428,-0.44493908904789564,0.1870617333727019,0.012638931360938473
19,C3L.00893.N,-1.6375299859285637,-1.3331735003605283,-0.5459112158729249,-0.60012408232913,-1.0430463132761911,-0.7267023236353006,-0.28581317906889886,-1.1884368223008186,-0.7372987008015494,-1.1273203530895224,-0.087952803105633,-2.1400264421785646,-0.4713365570568742,-0.8841393406072818,-1.3802512396641018,-0.47818911764821836,-0.8010763296720848,-0.45604668491655226,-0.19796168435702072,-0.7171635964943793,-0.9549689883612453,-1.6457426332043417,0.023962091496541205,-1.1724793082614589
20,C3N.01488,0.4643485791273532,-0.2205449581306926,-0.11091054443914973,-0.00733916791483648,0.4517988027814496,-0.22003779233967183,-0.1738021170669482,-0.07863953437226241,0.13506426369000182,0.07640275208545706,-1.2565376562947812,1.000385950177575,-0.22448977270154627,-0.13213205256786947,0.5990723139675265,-0.8925245978569742,0.30549825063907204,-0.11130069539504357,-0.6582025983028648,0.2933315705773593,0.20285954662449265,-0.09845696277106596,-0.6357352325904667,0.734861569735531
21,C3N.01488.N,-1.8171559680936489,-1.8394206510959417,-0.42613550748061796,-1.4299001490738983,-1.2276828484034814,-1.3114671847083414,-0.869568397300606,-1.1753586243528236,-1.0048639416697105,-1.5863667508131474,-0.6714984520230693,-1.6691137429066778,-0.7851549632255249,-1.473968526761539,-1.4788357343620246,-1.5460149165475838,-0.796203417338325,-0.7112688100499914,-0.6231999246638479,-0.7989153995396912,-1.06523390574906,-1.7697419343979366,-0.22371431415470708,-0.9935899466241579
22,C3N.01413,0.7182593226200322,0.6931315486365888,0.24441083260547047,0.0172452842534317,0.6095043526983991,0.7554896652535292,0.019100253107119786,0.5333416855494741,0.5629858160536098,0.7689601829382138,-0.29524593584522413,0.3460427345967034,0.510454693691738,0.9468674003513232,0.6297619541884965,0.6876981744747895,0.3828497385343042,0.4362223312949725,0.2573590076668951,0.5317393977502396,0.573088411643044,-0.10920834825594548,0.14825171766768566,0.45287800058467176
23,C3N.01413.N,-0.9299846337836376,-0.7824221667122306,0.30939148503802166,-0.08657879646856902,-0.37842455637268085,-0.11343740351971408,0.2688845020745218,-0.5167059124658047,-0.09816839839487242,-0.5496609910116055,0.6792862872311944,-1.363188350049515,0.5541427609222134,-0.2891591112197279,-0.6906738139460834,0.029743324968477935,-0.05972415793920855,0.26929778922327036,0.5447986025284943,-0.009448376516834089,-0.01866186389932387,-1.0888078445391152,0.9879162521228382,-0.4382803756504297
24,C3N.01030,0.14918308277446637,-0.294333159578297,-0.3403693814770537,-0.2539222339424092,0.3375546817112544,-0.36826465778193307,-0.412510024834774,-0.020605491790284765,-0.062324693364728866,-0.09324433651701022,-1.3943372143272648,0.41539851472769945,-0.3897774260909728,-0.46330037929236667,0.5014850009142248,-0.858910542274282,0.14354510399022677,-0.26076356585719246,-0.8529647387377958,0.10561287477255668,-0.2422263965615974,-0.3630926558893009,-0.8151069982943929,0.4545058691307156
25,C3N.01030.N,-1.4821549529005817,-1.3820185707206054,-0.42479613458206517,-0.6411336357201458,-0.9057808423300714,-0.7613517981126346,-0.2985044782391031,-1.1601451128375684,-0.6776887051197907,-1.1040975805115278,-0.13755212795413568,-1.7388716582018482,-0.3572527997970313,-1.072455355322071,-1.1737941395686962,-0.6564204634429135,-0.6428392246878712,-0.3786895913231931,-0.23740508593887905,-0.5910913397444403,-0.8218695820795828,-1.949135943430015,0.11245757432310745,-0.9210060264292895
26,C3N.02588,1.0078719734105142,0.9385635930306675,0.35410394570557757,-0.07209719967092693,0.8027271569142441,0.8865920205595019,0.7438376329623798,1.2859454630690021,0.7422388934934985,1.0105174973581097,-0.2018309536700157,0.6952804818809439,0.4033951204827294,0.976752667398039,0.9062855379422897,0.9156527746044164,0.573594850817788,0.5006007413830885,-0.013335942788052514,0.6784314954245151,0.5704920392050329,0.44465317046087666,-0.04423220140978732,0.6715363375271927
27,C3N.02588.N,-1.1047302398062184,-0.8054461785211673,-0.2365147576367757,-0.8854841295718914,-0.3895193718974342,-0.06346947748332007,-0.08117072987465423,-1.49215587937979,-0.20253624561046527,-0.3876036305727907,0.5981604298060016,-1.7271023294935395,-0.4184770029589339,-0.45266612993754257,-0.7202947838154836,0.39861280038766633,-0.3669665954356741,0.10498297756825199,0.47749802590170826,-0.26014409298476077,-0.7910933965458218,-1.0964189647287663,-0.1442953937730776,-0.7381021566495884
28,C3N.00552,0.8783815801415545,0.1640740380001614,-0.12052271907413754,0.0708431029263428,0.38293497035543617,-0.041022835351918564,-1.2161227900701945,0.20724121737504306,0.3999039942140583,0.3335030465937382,-1.4495232890836252,1.0696917589146258,0.5092313015610941,0.16316540341948982,0.6172882375142144,-0.6134815053001021,0.3314077132284483,-0.03156433028959422,-0.7273566713094017,0.4118513759282772,1.0653035920979974,0.11767432968305704,-0.5913669260434408,0.7688965345503982
29,C3N.00552.N,-1.0581676029268083,-0.9794142647397722,0.2585373979043322,-0.002672283346342249,-0.4313088640435252,-0.2816599649221705,0.06467740503298017,-0.5955625497991631,-0.0943139985290869,-0.6899192900859088,0.5556355270406714,-1.3967917735921405,0.12237816911041752,-0.6007999568076322,-0.7696834211283429,-0.2912870494894265,-0.14957613255891922,0.17780257392613663,0.3656798094412841,-0.10670000560504109,-0.27406668716901167,-1.1885481568233374,0.6128068659483624,-0.5050075601553288
30,C3L.01889,0.0639567899466854,0.4310742714104015,0.08598492959187537,0.6408787529140706,0.5551219288915065,0.6688626348088974,-0.7394723666611306,-0.08355592844413759,0.4357329415814264,0.6730349397311889,-0.37364263468552683,-0.4896547007004745,0.28281555947301074,0.6696016007512731,0.47773877569053275,0.8447352253787292,0.15894167435385506,0.3301922833340759,0.18128777131265747,0.3122059849763632,0.14707309597028467,-0.2941480402470868,-0.04541207547015,0.12632193583128434
31,C3L.01889.N,-1.0760846512529951,-0.7421970605232855,-0.16461690319744948,0.2377259490762035,-0.44827303950930086,-0.10253525804679926,0.020225341643581456,-1.397279412260254,-0.18382149557810729,-0.48503957318613994,0.34936525294274595,-1.6109095860821263,0.09136652836667505,-0.3490659081657146,-0.7611492378993404,0.2860440274128061,-0.31022759602785277,0.13068888895472663,0.4336590429742749,-0.23831613120775397,-0.4418140959085494,-1.117191177723771,0.41368302296343695,-0.6790024401202557
32,C3N.00169,1.011528965362667,0.22719504503272553,0.06466195474310531,0.39799317727576317,0.364133211048398,-0.28234210120234543,0.9422683571302111,-0.07276382807788137,0.2768383503130629,0.243681708626595,-0.8138041805474202,1.4762701869249537,0.37155442151566065,-0.1150115867146496,0.6363692892995827,-0.9281367975819546,0.3334873067040542,-0.040851345662570065,-0.48108354378003154,0.3314332003715058,1.0246721714316567,0.2014409955148883,-0.3282271836081853,0.7918809141192178
33,C3N.00169.N,-0.8619877493056947,-0.9585088256893874,0.4202983789929185,-0.5719266492240692,-0.27059602293924406,-0.5716816186048053,-0.5785803064506488,-0.09956904826658568,-0.28529682205000373,-0.7492491948932677,-0.029027286086089916,-0.5133393898531268,-0.4746091439378195,-0.6138106195729779,-0.4610066089053128,-0.8158378704317498,0.030679051233110644,0.02943468261433436,0.24142776457647827,0.0008445264484649088,-0.5166790730863059,-1.0155268542386868,-0.061986954497036936,-0.1035229948890481
34,C3L.00422,-0.7359022425390948,-0.11120787040395394,-0.7185251621697281,-0.35347157510247,-0.5118321286835714,-0.25016560698052237,-0.39926146506371024,-0.1510799076969657,-0.2872125720310782,-0.2558194414957936,-1.4599152114027198,-1.310041633684494,-0.5870804838606518,-0.10546581235361235,-0.5207859789081906,-0.1129413983646122,-0.48769696158175146,-0.5137270110581152,-1.0124333217839045,-0.4207657915184747,-0.7573014584322899,-0.6777971686670919,-1.0302935165475855,-0.6278210963029167
35,C3L.00422.N,-1.3174794765324285,-1.1164998746140464,0.027048202430991174,-0.41010813576455407,-0.5583265321768394,-0.27254935542737674,-0.009065685931743419,-0.2569704246286932,-0.40304460245539203,-0.7322103391649752,0.4928987355396882,-1.842879321087473,-0.8032064932726533,-0.6051761443742383,-0.9234714030032566,-0.11738176652890993,-0.44124502934301424,0.006294455701628361,0.6010829920487092,-0.3512120199612235,-1.0211170896722574,-1.2604013699382675,-0.29661414937464775,-0.8440722601804462
36,C3L.00083,-0.8171878846719464,-1.0100163817086534,-0.19402350634277485,-0.025923632445033765,-0.4229031854975824,-0.7518475972178568,-0.5610691451873554,-0.07499632067414222,-0.5453531203807878,-0.7676037577157594,-0.8512593508249093,-0.4258031322118065,-1.0244433235771815,-0.9114475912191404,-0.4684418566538289,-1.1926031402931476,-0.17095848805569452,-0.44597796709962584,-0.5992767525081564,-0.2870352177291639,-0.86983965615031,-0.9672659804301378,-0.9011260378488541,-0.19868547478020473
37,C3L.00083.N,-1.760165417029916,-1.8308710914417745,-0.2627738695293515,-1.2811877078899598,-1.3531795424700523,-1.3390296596585094,-0.7548427118713886,-0.5514054783291689,-1.1678707834545536,-1.6012748073867658,-0.5209256066407796,-1.7264678956719643,-1.3724347282197167,-1.3959628750696236,-1.6061695562425218,-1.4772760916559233,-0.8776043880113367,-0.7860819057621433,-0.3907275641436395,-0.9618456539482843,-1.3533272369204705,-1.9760136011943643,-0.7828943758036826,-1.1810556078133736
38,C3N.00551,0.2583161941458524,-0.12539418103864974,-0.22999207363891258,-0.2270081486008925,0.24198539689755164,-0.467641131329999,-0.6288446642894573,0.020387234309961335,-0.06086415537696656,-0.04572434078339273,-1.6706563064505189,0.8291365464176099,-0.37389877523798976,-0.3255691945818304,0.44662096267919876,-1.0138188573277558,0.18143405695403864,-0.27605804834583647,-0.8671734567421225,0.17935475947367313,-0.11118163461016213,-0.5471682157455766,-0.9144827649526556,0.5778893896715078
39,C3N.00551.N,-1.0281795306712271,-0.8904033869028557,-0.1295661830009523,-0.5227026798425405,-0.45873609307816926,-0.1716382497909852,0.08091131683612458,-1.048535445107294,-0.27589630377612434,-0.5792927466686892,0.4976238556564164,-1.4607857236604036,-0.23173309435917655,-0.5102440049092116,-0.742129660435732,0.09600514930725051,-0.26768646743573266,0.04257924044546968,0.3152232229897216,-0.2208078679161464,-0.6281350026937788,-1.2607350698168869,0.21369489041881165,-0.6072871262767331
40,C3N.01842,0.5219864481606608,0.27233105305033645,-0.027160979733159115,1.1601726624940607,0.6048703756444183,0.3058440223371387,0.4753923361833227,0.06719250621167719,0.44010112775927585,0.5028451015005113,-0.756814449458667,0.6495379873870073,0.3885092731438161,0.12382429382785164,0.6745747525975078,-0.04654732316702115,0.31005488413267523,0.17932287407690514,-0.2583524786479389,0.390974921393081,0.34395281369276515,0.08830491861563981,-0.08771586201952439,0.5772723639347432
41,C3N.02089,0.8476585228045052,-0.5556329502385133,-0.5619878962532252,-0.021613682850949133,0.5061592840271152,-0.6168832011217878,-0.22249582185372493,-0.4513122449416235,0.08969746111000881,-0.027028811780899394,-1.9506016873502943,1.3954936537837246,-0.41102779062932565,-0.815469460693928,1.0106787300121112,-1.4655490947266854,0.06399462966998386,-0.4023252669268771,-1.2542116479019396,0.1328254412820014,0.1444616238100563,-0.0372941438544256,-0.9838139502994677,0.8377398301472587
42,C3N.02089.N,-1.4208251264211922,-1.5132021406041547,0.04566377764147745,-1.6650678219971187,-0.8799702628623373,-1.1175596964705166,-0.507996575732098,-0.729908835015896,-0.7771675918966652,-1.3685347885139238,-0.12562073294395806,-1.2867564402387415,-0.6709659831298389,-1.273569831660946,-1.099218550002393,-1.4138497718531562,-0.40163478997017943,-0.4053383240649742,-0.19820995692285992,-0.5245016968802639,-0.8319977452007741,-2.4082069111349993,0.031048063747869233,-0.7114481578609784
43,C3L.01682,-0.05139478657777845,0.17981605875256695,0.3924107165886548,0.7855536565747299,0.4181173870781763,0.6753415140996545,-0.9591902980583776,0.889788641867911,0.4008903084412452,0.3786631945447274,-0.33189748703641164,-0.5460661337736812,0.587350427435677,0.6483161345386178,0.2929366173493898,0.7861116403526933,0.3127052990786351,0.47925264798126277,0.4604099537275259,0.43168804404623595,0.32319857103122074,-0.5422995147516766,0.5261119256712722,0.14013341885136094
44,C3L.01682.N,-1.2577261857252773,-1.148782935265064,-0.01432598397457137,-0.2924795302906196,-0.5442954849952842,-0.2419107270165477,-0.14131594546713225,-0.49122524633141906,-0.40273114217333006,-0.7616864623197693,0.279385609471466,-1.688941507669264,-0.3962731275698896,-0.6349575898320016,-0.8956917281948718,-0.08864607002068094,-0.34701340545105586,0.00867509267930238,0.424443238953375,-0.31366975315752865,-0.8198518727814,-1.46362611540435,0.21619081491434405,-0.77455667913729
45,C3N.01016,0.5460834433319548,-0.500313661579124,-0.47439338218043964,-0.37628587936035585,0.11591022265427339,-0.698087515617531,0.035115200897989286,-0.6084311017130182,-0.0020535211644736847,-0.14546492143607997,-1.5571968940844843,0.9333971800447007,-0.37175596965951274,-0.6958307800427836,0.3693878297135817,-1.4966027694883564,-0.06761898415656543,-0.42227584713939353,-1.0611945543975267,-0.07984196580519076,0.28361971835615524,0.05995138690980226,-0.848513298215144,0.4038441829704599
46,C3N.01016.N,-1.0355426056556873,-1.1461464613991474,0.04834509876990081,-0.8974625560227174,-0.48037443820104786,-0.7953433281954898,-0.36061821940807703,-0.5151748708459919,-0.4571032935931899,-0.9267305260714225,-0.2688337533261836,-0.810765553021746,-0.6275474735848907,-0.8838242230603042,-0.6585128842681568,-1.07001239713121,-0.2015210456475767,-0.23295083774355488,-0.14242525205947304,-0.26416503769525096,-0.6453584250130924,-1.2230489415750037,-0.2679949299050767,-0.3363419859314447
47,C3N.00580,0.6612543665918296,0.02736344849018125,-0.2730887191228446,0.6631854264608504,0.7337947177296463,-0.02751371218385663,-0.8027982198135657,0.43437937791132786,0.21875796723374022,0.45310736750670544,-1.670066640746418,0.9737992707638911,-0.3148985440094724,-0.17374347844743548,1.08277143343293,-0.6531398107672297,0.18053597291061604,-0.11250102067667646,-0.8838655600840771,0.33090128585825435,-0.0733150907889026,-0.30611173311369083,-0.8528701800984448,0.758194303282645
48,C3N.00580.N,-1.075890691619726,-1.082270034298479,0.13454510216741383,-0.23913209272084313,-0.4716728373925514,-0.37061915045366534,-0.20021529742210295,-0.45680403290024413,-0.3743902800057109,-0.7479791335928713,0.3358045408062399,-1.2023899376482032,-0.39960808818823707,-0.6925723600766301,-0.7448866704691172,-0.3739330870720351,-0.2554004373046872,-0.021970138762640385,0.21021007053988014,-0.23415354982203382,-0.6438299957757188,-1.3758797567311845,0.08688015178105281,-0.505370436640234
49,X11LU013,0.9255544710253987,0.40885262018453533,0.27474351660519075,0.9921897665986606,0.8302398751550963,0.2493594364728038,0.9037831248280168,0.8311885192946985,0.6380194032637965,0.7040650790463322,-0.908784063296544,1.1963035753928448,0.2797458688484371,0.16087579718604894,1.011036761452247,-0.5088685322127099,0.8024786387844097,0.37991080897296753,-0.23040190733525714,0.7240592425950273,0.5612529558995426,0.32717729715116795,-0.2551229405214454,1.0933516734477466
50,C3N.02000,0.8100439600884453,0.8251455621703202,0.4300758103981771,0.8114146370078047,0.7645686521302272,0.8179867418439708,-0.560965384803574,1.2287995131754186,0.6262960777463528,0.9007655777180931,-0.42546295212463564,0.5250538954429914,0.43381526384208513,1.0594176257189125,0.7851525618174843,0.7548487127640972,0.5025624792019784,0.45327996304270896,0.15841251591712696,0.5883910023109497,0.643460089163616,0.31391952764305425,-0.005365601993894422,0.5168585576092666
51,C3N.02000.N,-1.1068742012402042,-0.9766194717390599,-0.3047968864378797,-1.8414424904034354,-0.36247287287704244,-0.06430790487646128,-0.20438011744276152,-1.4537659410152257,-0.17910039306041634,-0.4232099369845604,0.5787092127617296,-1.7959453109052397,-0.7236309618516358,-0.5488670347169549,-0.7162832705010509,0.33146399774571333,-0.40903457668147764,0.12764209057568635,0.5700488588858852,-0.26530717412039556,-0.9634007796122006,-1.5937335588153236,-0.37608026261024985,-0.7535559790383477
52,C3N.01489,-0.021938811316131367,-0.7178314922303743,-0.4801769115747158,-0.031850807288072026,0.012343878882677161,-0.6356677119554016,0.06803127422364759,-0.29672246073190517,-0.2859916840599383,-0.48178185515033595,-1.5753342335140406,0.4573764953191345,-0.6187034938744617,-0.7574674704741726,0.2584779528533958,-1.229186152839744,-0.08767726593224903,-0.4448503746973035,-0.9288935831074944,-0.08470135609166009,-0.39379989168927715,-0.1634715295013923,-0.777705354825498,0.2662996664343518
53,C3N.01489.N,-1.4635131596967101,-1.595587945710547,-0.10594627390372967,-0.867446635973153,-0.9344149881730749,-1.0700269263768105,-0.6466767835495105,-0.5033702051868041,-0.7690649254849141,-1.38415301647143,-0.32659900677252224,-1.4508540299157509,-0.8935940502719892,-1.1615233639026246,-1.1646759663641326,-1.4111415892471437,-0.507008573305561,-0.4773364833849684,-0.38986065351500826,-0.5482047293905565,-1.0261140740698516,-1.347638112912678,-0.2572512188958819,-0.761838994011752
54,C3N.00737,0.5987545068124874,-0.014776487500432955,-0.10265671888833945,0.8196065565377009,0.686038581488056,0.43658219700678447,1.2526863407246693,0.10291163480976435,0.45295620705330936,0.5261706409031179,-0.8743573866564623,0.485636516507307,0.2834483173534824,0.11660284315369734,0.7711395930760641,0.044971462683849016,0.32323706355779924,0.1778372569601843,-0.3537768776796772,0.42636669195895627,0.272033452263134,0.102545945727023,-0.051656617123089395,0.525987393240101
55,C3N.00737.N,-1.7070677814696498,-1.7830439205046338,-0.8256367414523412,-1.0743111100222293,-1.2167012364024012,-1.0986330620706828,-0.6948825376540084,-1.161199415574031,-0.9955913374751622,-1.5090942983112916,-1.0020811886248229,-2.0036138888774935,-0.7090964731309182,-1.3451982305959194,-1.4244703907251643,-1.233685304809539,-0.8766616238348536,-0.7736019818611986,-0.8105632219193561,-0.86651938353542,-1.0472681261045553,-1.885464873998467,-0.15017077633193882,-1.161771893004291
56,C3N.01405,0.6633370926228948,0.2762827448226887,-0.06480129351601557,0.45619966932663936,0.7136547879735334,0.3189394890228986,-0.6127983767862768,0.8390850770270007,0.3723747400994514,0.45989250541417004,-1.2767480518478662,0.9390326284687647,-0.08883760808304529,0.39548506807997247,0.8365873752689442,-0.10885141386694219,0.3405372325087532,0.0628036981458163,-0.47856791367207896,0.4460272145360173,0.1015987920988176,-0.029430374172911174,-0.4398698126712521,0.6910153535471371
57,C3N.01405.N,-1.3943390819536274,-1.3037557297354079,-0.6049685110333016,-0.8900460258605303,-0.8336589713498852,-0.6553731767614517,-0.32910785688735006,-1.620199685021197,-0.5780940938569676,-1.0368049045114751,-0.21309989583962308,-1.8397274303503888,-0.2538029195096874,-0.8836210736594061,-1.114499013380252,-0.48963664211030494,-0.7059082880004633,-0.34993024339688056,-0.22408566226295457,-0.5692659932763484,-0.7345040495052373,-1.5373982385367815,0.23230662807985306,-0.9127190408973604
