Elapsed,PC9 UT,PC9 E,PC9 AF,PC9 A/E,KO UT,KO E,KO AF,KO A/E,KIN UT,KIN E,KIN AF,KIN A/E,KD UT,KD E,KD AF,KD A/E,M4 UT,M4 E,M4 AF,M4 A/E,M5 UT,M5 E,M5 AF,M5 A/E,M7 UT,M7 E,M7 AF,M7 A/E,M10 UT,M10 E,M10 AF,M10 A/E,M11 UT,M11 E,M11 AF,M11 A/E,M15 UT,M15 E,M15 AF,M15 A/E
22.08333333,1,1,1,1,1,1,1,1,95.25083404,57.76541374,103.4004612,67.05809851,89.85159867,47.31108938,87.79830703,46.44047332,98.10248941,46.85014366,95.52244634,68.66644013,98.40674493,67.73835603,94.31978341,65.6548009,103.3662297,58.80500859,106.6695055,75.05497535,96.72834739,67.20534767,100.2372332,75.96196437,97.7942533,63.57472957,102.7302503,83.08606211,95.94328495,57.16857712,94.51873564,70.43779282
24.08333333,1,1,1,1,1,1,1,1,103.2961869,59.14056968,107.9362018,71.12968492,91.54397152,51.0057934,90.73006243,49.66937481,100.416661,48.23910596,97.03224389,69.52098948,97.19589143,70.68204208,96.51666774,66.17210886,102.3065185,62.18240564,104.8150827,76.96342593,93.72085951,72.1199184,99.23041779,81.24524958,100.8990416,67.46073001,104.257395,83.7071293,97.63132919,59.72793367,99.63337622,72.05764315
26.08333333,1,1,1,1,1,1,1,1,98.10066912,61.03144745,106.0528387,72.20890544,89.93041215,53.89520456,90.98634407,51.96308725,103.5119743,52.57459984,100.6264468,67.76747071,98.36285688,73.82395521,97.29073734,68.76411892,102.1192463,64.15117675,104.4298791,79.28042464,97.34428185,75.63228385,103.204989,82.09453089,97.71025552,69.9169182,104.1448483,84.26529434,99.45659826,61.6755984,98.42973867,72.62231115
28.08333333,1,1,1,1,1,1,1,1,99.99756308,60.29629792,101.1171713,71.11365377,96.82596635,58.87317389,90.59212392,54.98245823,103.7630213,55.62637004,101.2157879,68.37223155,103.9837532,76.0798745,93.72667465,71.54871334,98.87007531,67.2579208,100.0780243,80.58664708,100.16184,78.49228628,105.9994737,83.95342222,96.40590996,72.70111955,104.3574901,89.15749151,103.6528962,65.33868214,100.2152871,72.73398108
30.08333333,1,1,1,1,1,1,1,1,100.0018735,60.53828024,103.0795584,70.6194573,97.89465038,63.55882573,95.10087455,57.13820642,99.47110387,57.34782024,92.63754655,74.28001461,103.0161955,78.20789256,96.38805884,74.80996597,99.50758701,70.59543602,100.9764299,82.58414302,100.3345791,82.65043135,106.0626292,87.12278744,96.20822058,75.91645636,101.9099029,90.93377542,100.9736137,68.23340075,98.67179359,75.72819454
32.08333333,1,1,1,1,1,1,1,1,97.87016438,64.9917481,102.1816893,74.70508667,98.30238604,68.92806969,95.40210389,61.95035345,97.35718803,64.30664533,99.184664,80.01400277,105.8566061,78.56494939,95.97909373,75.09902406,103.4334246,73.38132099,95.11607126,82.07446643,96.42052286,83.58076841,104.4536358,87.63092103,98.00498426,80.03165788,101.7848422,96.00695462,100.6532244,69.40498816,97.80315815,76.8018034
34.08333333,1,1,1,1,1,1,1,1,93.58533658,67.60927481,104.4766386,74.97972508,99.90885126,71.52101771,95.35954156,63.30870598,97.44903068,66.99024811,93.60437556,78.6278745,104.5694451,80.35625501,97.41442892,78.77688921,102.6750345,75.8758805,97.77423552,82.77959203,98.7750326,88.60533728,105.0166004,90.44490614,98.71510894,81.31489637,101.4755536,98.79475349,101.057327,71.4657715,99.81395656,78.81261264
36.08333333,1,1,1,1,1,1,1,1,97.87413676,71.72602115,109.1704121,77.95936199,101.2139326,73.87617935,93.43267213,66.37984881,97.00997246,67.0672908,97.71210811,81.15880008,103.432375,80.67160457,97.69291812,80.72059977,101.0562666,78.16725415,100.2365148,85.89666736,98.94668133,88.30011183,104.5901349,90.317903,100.1015903,82.2059458,102.7961907,105.1585138,102.6885974,72.71221157,100.0810111,80.62473273
38.08333333,1,1,1,1,1,1,1,1,99.71433989,72.10598212,102.7510314,81.79590016,100.1306229,74.14664226,91.91460833,68.38853765,98.11816512,67.89169879,99.49258102,83.52571423,104.9050817,85.18034844,96.6967864,83.27202762,101.4273027,79.02840198,98.83343928,86.99981077,100.6196729,90.79197913,105.8392057,90.23226056,99.71391889,85.5977774,102.3686753,105.48174,101.2690751,74.15533764,97.53992558,84.16616011
40.08333333,1,1,1,1,1,1,1,1,96.89300215,69.88744162,105.4966161,83.07913656,103.5486132,74.95295911,90.18804362,71.61614645,103.9064631,67.20833043,99.38589768,84.76691633,103.3584067,86.27347878,96.62576905,85.42017338,100.6242804,80.0297457,101.4945928,87.20599018,100.4093023,92.00446601,105.9645957,92.83793489,104.4633759,87.01041086,102.7970001,107.2423937,100.89986,75.50458313,99.00294672,85.96542153
42.08333333,1,1,1,1,1,1,1,1,98.47801136,73.16048928,99.95153858,84.72980773,104.0495188,77.27978615,92.43204704,75.23084008,104.2732272,67.60554989,100.3013358,86.74915254,103.7887559,86.57392065,94.42556984,87.44673786,99.5493644,83.66745718,101.6285161,87.34018181,99.9888827,94.0838324,104.8797659,94.65494639,105.0672026,88.48666391,100.9943181,108.2289361,100.4474093,77.62425258,102.2173809,87.4676939
44.08333333,1,1,1,1,1,1,1,1,93.28781129,76.65219537,101.152218,85.86140727,102.7356105,77.13822264,94.32326002,75.4253954,103.2083199,72.76076505,98.27953663,86.43016691,102.8080083,89.66281985,97.68836237,87.82741448,101.7738673,85.84510094,98.61342664,91.34778369,101.2834752,97.69011783,105.1418026,95.1834808,100.6911336,90.9714679,104.0659066,109.8506023,98.14666626,79.16530937,101.4523991,90.2428564
46.08333333,1,1,1,1,1,1,1,1,93.60427807,74.39494017,93.00292809,83.97001052,98.64215646,78.7529503,94.86730251,79.11461264,99.72961961,72.9848582,97.45440223,86.46349792,105.6137775,89.39433585,96.79237022,86.31827547,101.4062474,88.48821411,101.6674837,90.94514224,101.6224565,97.60631106,104.5158946,96.94964755,98.09901923,91.20803461,102.7266685,111.3068184,97.59934642,79.49589582,101.8527282,90.68139807
